#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-908EB36647D4949-341F969F3882AE22
#datatype	hitsFull Results
#status	0
#Start time	2020-03-13T13:07:40	Run time	0:00:01:12
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#32 - >tr|A0A532TGJ5|A0A532TGJ5_9ARCH Cell division protein OS=Candidatus Lokiarchaeota archaeon Loki_b32 OX=2012491 GN=CEE43_08885 PE=4 SV=1	superfamily	273258	132	233	0.0037231	39.2043	cl36736	lon superfamily	NC	 - 
Q#32 - >tr|A0A532TGJ5|A0A532TGJ5_9ARCH Cell division protein OS=Candidatus Lokiarchaeota archaeon Loki_b32 OX=2012491 GN=CEE43_08885 PE=4 SV=1	non-specific	235422	162	179	0.00490272	38.6013	PRK05342	clpX	NC	cl35307
Q#32 - >tr|A0A532TGJ5|A0A532TGJ5_9ARCH Cell division protein OS=Candidatus Lokiarchaeota archaeon Loki_b32 OX=2012491 GN=CEE43_08885 PE=4 SV=1	superfamily	235422	162	179	0.00490272	38.6013	cl35307	clpX superfamily	NC	 - 
Q#32 - >tr|A0A532TGJ5|A0A532TGJ5_9ARCH Cell division protein OS=Candidatus Lokiarchaeota archaeon Loki_b32 OX=2012491 GN=CEE43_08885 PE=4 SV=1	non-specific	223679	129	183	0.00638869	38.3691	COG0606	YifB	NC	cl33973
Q#32 - >tr|A0A532TGJ5|A0A532TGJ5_9ARCH Cell division protein OS=Candidatus Lokiarchaeota archaeon Loki_b32 OX=2012491 GN=CEE43_08885 PE=4 SV=1	superfamily	223679	129	183	0.00638869	38.3691	cl33973	YifB superfamily	NC	 - 
Q#32 - >tr|A0A532TGJ5|A0A532TGJ5_9ARCH Cell division protein OS=Candidatus Lokiarchaeota archaeon Loki_b32 OX=2012491 GN=CEE43_08885 PE=4 SV=1	non-specific	224401	163	229	0.00723115	37.7698	COG1484	DnaC	NC	cl30760
Q#32 - >tr|A0A532TGJ5|A0A532TGJ5_9ARCH Cell division protein OS=Candidatus Lokiarchaeota archaeon Loki_b32 OX=2012491 GN=CEE43_08885 PE=4 SV=1	non-specific	279280	164	184	0.00935123	35.2894	pfam00910	RNA_helicase	C	cl21455
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	273521	5	717	0	940.487	TIGR01243	CDC48	 - 	cl36852
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	273521	5	717	0	940.487	cl36852	CDC48 superfamily	 - 	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	specific	223540	197	699	0	592.568	COG0464	SpoVK	 - 	cl33891
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	223540	197	699	0	592.568	cl33891	SpoVK superfamily	 - 	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	179699	444	695	1.61368e-112	345.279	PRK03992	PRK03992	N	cl32052
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	179699	444	695	1.61368e-112	345.279	cl32052	PRK03992 superfamily	N	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	224143	433	694	2.03377e-107	332.693	COG1222	RPT1	N	cl34191
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	224143	433	694	2.03377e-107	332.693	cl34191	RPT1 superfamily	N	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	179699	161	435	3.65904e-100	313.307	PRK03992	PRK03992	N	cl32052
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	224143	175	435	4.03015e-98	308.425	COG1222	RPT1	N	cl34191
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	130309	446	694	2.18476e-92	292.088	TIGR01242	26Sp45	N	cl31081
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	130309	446	694	2.18476e-92	292.088	cl31081	26Sp45 superfamily	N	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	223540	165	443	5.5308e-91	292.883	COG0464	SpoVK	N	cl33891
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	130309	175	435	1.21557e-84	272.058	TIGR01242	26Sp45	N	cl31081
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	273520	431	694	3.47701e-83	272.237	TIGR01241	FtsH_fam	C	cl36851
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	273520	431	694	3.47701e-83	272.237	cl36851	FtsH_fam superfamily	C	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	223541	430	705	1.47053e-74	252.24	COG0465	HflB	NC	cl33892
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	223541	430	705	1.47053e-74	252.24	cl33892	HflB superfamily	NC	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	214386	450	694	4.70225e-73	249.197	CHL00176	ftsH	NC	cl33336
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	214386	450	694	4.70225e-73	249.197	cl33336	ftsH superfamily	NC	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	273520	175	431	2.10182e-71	241.036	TIGR01241	FtsH_fam	C	cl36851
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	240423	446	694	2.51717e-70	235.043	PTZ00454	PTZ00454	N	cl36567
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	240423	446	694	2.51717e-70	235.043	cl36567	PTZ00454 superfamily	N	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	240423	175	443	1.98298e-69	232.731	PTZ00454	PTZ00454	N	cl36567
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	200312	444	676	9.06083e-69	234.218	TIGR03689	pup_AAA	N	cl33261
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	200312	444	676	9.06083e-69	234.218	cl33261	pup_AAA superfamily	N	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	214386	177	412	3.19991e-68	236.1	CHL00176	ftsH	NC	cl33336
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	185575	445	675	5.86458e-67	227.347	PTZ00361	PTZ00361	N	cl33178
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	185575	445	675	5.86458e-67	227.347	cl33178	PTZ00361 superfamily	N	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	185575	175	400	1.56408e-65	223.495	PTZ00361	PTZ00361	N	cl33178
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	223541	175	435	5.53172e-63	220.654	COG0465	HflB	NC	cl33892
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	182683	431	690	6.30586e-63	221.832	PRK10733	hflB	NC	cl32564
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	182683	431	690	6.30586e-63	221.832	cl32564	hflB superfamily	NC	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	200312	156	407	1.11809e-61	214.958	TIGR03689	pup_AAA	N	cl33261
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	224144	442	701	1.72172e-60	207.743	COG1223	COG1223	N	cl34192
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	224144	442	701	1.72172e-60	207.743	cl34192	COG1223 superfamily	N	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	182683	176	445	2.27512e-59	211.817	PRK10733	hflB	NC	cl32564
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	specific	333757	217	347	9.61316e-54	180.861	pfam00004	AAA	 - 	cl29659
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	356535	217	347	9.61316e-54	180.861	cl29659	AAA superfamily	 - 	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	333757	490	620	5.89293e-52	176.238	pfam00004	AAA	 - 	cl29659
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	224144	111	438	4.12065e-47	171.149	COG1223	COG1223	 - 	cl34192
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	177094	435	675	1.87341e-35	140.54	CHL00195	ycf46	N	cl31783
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	177094	435	675	1.87341e-35	140.54	cl31783	ycf46 superfamily	N	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	specific	99707	183	346	5.6759e-29	112.625	cd00009	AAA	 - 	cl21455
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	354812	183	346	5.6759e-29	112.625	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	99707	456	621	2.12274e-28	111.084	cd00009	AAA	 - 	cl21455
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	334908	7	90	1.21805e-27	106.512	pfam02359	CDC48_N	 - 	cl21693
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	354909	7	90	1.21805e-27	106.512	cl21693	CDC48_N superfamily	 - 	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	specific	215012	8	89	3.77596e-23	93.4428	smart01073	CDC48_N	 - 	cl21693
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	177094	177	402	2.05386e-22	101.25	CHL00195	ycf46	N	cl31783
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	214640	213	349	5.19796e-20	87.0437	smart00382	AAA	 - 	cl30760
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	357636	213	349	5.19796e-20	87.0437	cl30760	AAA superfamily	 - 	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	214640	487	623	5.89048e-19	83.9621	smart00382	AAA	 - 	cl30760
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	215011	106	169	3.7473e-11	58.7646	smart01072	CDC48_2	 - 	cl08380
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	352884	106	169	3.7473e-11	58.7646	cl08380	CDC48_2 superfamily	 - 	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	335159	107	169	1.05781e-09	54.4668	pfam02933	CDC48_2	 - 	cl08380
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	237355	217	323	1.31373e-09	60.4836	PRK13342	PRK13342	C	cl36234
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	237355	217	323	1.31373e-09	60.4836	cl36234	PRK13342 superfamily	C	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	188437	218	343	1.88685e-09	60.6287	TIGR03922	T7SS_EccA	NC	cl33216
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	188437	218	343	1.88685e-09	60.6287	cl33216	T7SS_EccA superfamily	NC	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	237355	490	555	2.11136e-09	60.0984	PRK13342	PRK13342	C	cl36234
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	188437	457	702	9.57338e-09	58.3175	TIGR03922	T7SS_EccA	N	cl33216
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	225165	219	323	9.83347e-09	58.0146	COG2256	RarA	C	cl34445
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	225165	219	323	9.83347e-09	58.0146	cl34445	RarA superfamily	C	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	336785	216	339	1.04944e-08	54.2087	pfam07728	AAA_5	 - 	cl38244
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	336785	216	339	1.04944e-08	54.2087	cl38244	AAA_5 superfamily	 - 	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	234619	217	287	4.17125e-08	55.5221	PRK00080	ruvB	C	cl35059
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	234619	217	287	4.17125e-08	55.5221	cl35059	ruvB superfamily	C	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	225164	217	292	8.37149e-08	54.4853	COG2255	RuvB	C	cl34444
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	225164	217	292	8.37149e-08	54.4853	cl34444	RuvB superfamily	C	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	234619	451	647	9.64815e-08	54.3665	PRK00080	ruvB	C	cl35059
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	223616	218	556	1.05906e-07	55.3634	COG0542	ClpA	NC	cl33938
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	223616	218	556	1.05906e-07	55.3634	cl33938	ClpA superfamily	NC	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	223786	483	680	3.49911e-07	52.4378	COG0714	MoxR	C	cl34016
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	223786	483	680	3.49911e-07	52.4378	cl34016	MoxR superfamily	C	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	223786	217	480	4.33064e-07	52.4378	COG0714	MoxR	 - 	cl34016
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	336783	214	287	5.60724e-07	49.887	pfam07724	AAA_2	C	cl38243
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	336783	214	287	5.60724e-07	49.887	cl38243	AAA_2 superfamily	C	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	225165	492	555	5.86133e-07	52.2366	COG2256	RarA	C	cl34445
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	310239	451	521	1.83535e-06	49.4085	pfam05496	RuvB_N	C	cl37732
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	310239	451	521	1.83535e-06	49.4085	cl37732	RuvB_N superfamily	C	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	222866	214	370	2.65278e-06	49.603	PHA02544	44	C	cl33683
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	222866	214	370	2.65278e-06	49.603	cl33683	44 superfamily	C	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	225164	423	647	2.78844e-06	49.8629	COG2255	RuvB	C	cl34444
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	129721	217	292	2.91946e-06	49.6058	TIGR00635	ruvB	C	cl31021
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	129721	217	292	2.91946e-06	49.6058	cl31021	ruvB superfamily	C	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	310239	217	281	4.08145e-06	48.2529	pfam05496	RuvB_N	NC	cl37732
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	224145	483	542	4.08502e-06	49.658	COG1224	TIP49	C	cl34193
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	224145	483	542	4.08502e-06	49.658	cl34193	TIP49 superfamily	C	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	333886	217	360	6.39966e-06	46.62	pfam00158	Sigma54_activat	 - 	cl37971
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	333886	217	360	6.39966e-06	46.62	cl37971	Sigma54_activat superfamily	 - 	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	283678	486	542	7.19987e-06	48.8447	pfam06068	TIP49	C	cl37554
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	283678	486	542	7.19987e-06	48.8447	cl37554	TIP49 superfamily	C	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	223616	491	632	1.15984e-05	48.4298	COG0542	ClpA	NC	cl33938
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	274241	218	556	1.38698e-05	48.4826	TIGR02639	ClpA	NC	cl37148
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	274241	218	556	1.38698e-05	48.4826	cl37148	ClpA superfamily	NC	 - 
