#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-908EB36647D4949-FEDA17D8FC49BE1
#datatype	hitsStandard Results
#status	0
#Start time	2020-03-13T13:07:40	Run time	0:00:01:12
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#22 - >tr|A0A2U9IP32|A0A2U9IP32_9CREN AAA family ATPase OS=Acidianus sulfidivorans JP7 OX=619593 GN=DFR86_09445 PE=4 SV=1	superfamily	179699	95	347	3.252e-63	206.607	cl32052	PRK03992 superfamily	N	 - 
Q#22 - >tr|A0A2U9IP32|A0A2U9IP32_9CREN AAA family ATPase OS=Acidianus sulfidivorans JP7 OX=619593 GN=DFR86_09445 PE=4 SV=1	non-specific	273521	92	371	3.92516e-63	214.386	TIGR01243	CDC48	N	cl36852
Q#22 - >tr|A0A2U9IP32|A0A2U9IP32_9CREN AAA family ATPase OS=Acidianus sulfidivorans JP7 OX=619593 GN=DFR86_09445 PE=4 SV=1	superfamily	273521	92	371	3.92516e-63	214.386	cl36852	CDC48 superfamily	N	 - 
Q#22 - >tr|A0A2U9IP32|A0A2U9IP32_9CREN AAA family ATPase OS=Acidianus sulfidivorans JP7 OX=619593 GN=DFR86_09445 PE=4 SV=1	specific	333757	136	271	1.66877e-46	154.667	pfam00004	AAA	 - 	cl29659
Q#22 - >tr|A0A2U9IP32|A0A2U9IP32_9CREN AAA family ATPase OS=Acidianus sulfidivorans JP7 OX=619593 GN=DFR86_09445 PE=4 SV=1	superfamily	356535	136	271	1.66877e-46	154.667	cl29659	AAA superfamily	 - 	 - 
Q#22 - >tr|A0A2U9IP32|A0A2U9IP32_9CREN AAA family ATPase OS=Acidianus sulfidivorans JP7 OX=619593 GN=DFR86_09445 PE=4 SV=1	non-specific	239145	7	79	6.89507e-30	109.541	cd02682	MIT_AAA_Arch	 - 	cl00299
Q#22 - >tr|A0A2U9IP32|A0A2U9IP32_9CREN AAA family ATPase OS=Acidianus sulfidivorans JP7 OX=619593 GN=DFR86_09445 PE=4 SV=1	superfamily	351009	7	79	6.89507e-30	109.541	cl00299	MIT superfamily	 - 	 - 
Q#22 - >tr|A0A2U9IP32|A0A2U9IP32_9CREN AAA family ATPase OS=Acidianus sulfidivorans JP7 OX=619593 GN=DFR86_09445 PE=4 SV=1	specific	214640	133	272	1.09898e-13	67.7837	smart00382	AAA	 - 	cl30760
Q#22 - >tr|A0A2U9IP32|A0A2U9IP32_9CREN AAA family ATPase OS=Acidianus sulfidivorans JP7 OX=619593 GN=DFR86_09445 PE=4 SV=1	superfamily	357636	133	272	1.09898e-13	67.7837	cl30760	AAA superfamily	 - 	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	specific	223540	1	358	1.75444e-87	272.467	COG0464	SpoVK	N	cl33891
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	223540	1	358	1.75444e-87	272.467	cl33891	SpoVK superfamily	N	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	273521	92	370	5.90416e-62	210.919	TIGR01243	CDC48	N	cl36852
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	273521	92	370	5.90416e-62	210.919	cl36852	CDC48 superfamily	N	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	179699	95	360	5.63126e-61	200.829	PRK03992	PRK03992	N	cl32052
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	179699	95	360	5.63126e-61	200.829	cl32052	PRK03992 superfamily	N	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	specific	333757	136	271	3.90181e-45	151.2	pfam00004	AAA	 - 	cl29659
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	356535	136	271	3.90181e-45	151.2	cl29659	AAA superfamily	 - 	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	239145	7	79	7.52753e-31	111.852	cd02682	MIT_AAA_Arch	 - 	cl00299
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	351009	7	79	7.52753e-31	111.852	cl00299	MIT superfamily	 - 	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	specific	214640	133	273	1.24139e-13	67.3985	smart00382	AAA	 - 	cl30760
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	357636	133	273	1.24139e-13	67.3985	cl30760	AAA superfamily	 - 	 - 
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	specific	223540	87	360	5.12968e-91	281.327	COG0464	SpoVK	N	cl33891
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	superfamily	223540	87	360	5.12968e-91	281.327	cl33891	SpoVK superfamily	N	 - 
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	non-specific	273521	87	365	4.2023e-67	224.786	TIGR01243	CDC48	N	cl36852
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	superfamily	273521	87	365	4.2023e-67	224.786	cl36852	CDC48 superfamily	N	 - 
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	non-specific	179699	85	355	1.9718e-65	212	PRK03992	PRK03992	N	cl32052
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	superfamily	179699	85	355	1.9718e-65	212	cl32052	PRK03992 superfamily	N	 - 
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	specific	333757	131	266	1.36412e-46	154.667	pfam00004	AAA	 - 	cl29659
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	superfamily	356535	131	266	1.36412e-46	154.667	cl29659	AAA superfamily	 - 	 - 
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	specific	239145	1	74	1.52199e-31	113.778	cd02682	MIT_AAA_Arch	 - 	cl00299
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	superfamily	351009	1	74	1.52199e-31	113.778	cl00299	MIT superfamily	 - 	 - 
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	specific	99707	100	266	1.43457e-24	97.6019	cd00009	AAA	 - 	cl21455
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	superfamily	354812	100	266	1.43457e-24	97.6019	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	specific	197854	1	72	6.89756e-14	65.7926	smart00745	MIT	 - 	cl00299
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	specific	214640	128	268	2.17335e-13	66.6281	smart00382	AAA	 - 	cl30760
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	superfamily	357636	128	268	2.17335e-13	66.6281	cl30760	AAA superfamily	 - 	 - 
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	specific	335666	4	68	5.06933e-07	46.3586	pfam04212	MIT	 - 	cl00299
Q#25 - >tr|L0ABB7|L0ABB7_CALLD AAA+ family ATPase OS=Caldisphaera lagunensis (strain DSM 15908 / JCM 11604 / IC-154) OX=1056495 GN=Calag_0588 PE=4 SV=1	specific	223540	2	381	1.24642e-87	273.623	COG0464	SpoVK	N	cl33891
Q#25 - >tr|L0ABB7|L0ABB7_CALLD AAA+ family ATPase OS=Caldisphaera lagunensis (strain DSM 15908 / JCM 11604 / IC-154) OX=1056495 GN=Calag_0588 PE=4 SV=1	superfamily	223540	2	381	1.24642e-87	273.623	cl33891	SpoVK superfamily	N	 - 
Q#25 - >tr|L0ABB7|L0ABB7_CALLD AAA+ family ATPase OS=Caldisphaera lagunensis (strain DSM 15908 / JCM 11604 / IC-154) OX=1056495 GN=Calag_0588 PE=4 SV=1	non-specific	179699	109	362	7.10758e-70	224.326	PRK03992	PRK03992	N	cl32052
Q#25 - >tr|L0ABB7|L0ABB7_CALLD AAA+ family ATPase OS=Caldisphaera lagunensis (strain DSM 15908 / JCM 11604 / IC-154) OX=1056495 GN=Calag_0588 PE=4 SV=1	superfamily	179699	109	362	7.10758e-70	224.326	cl32052	PRK03992 superfamily	N	 - 
Q#25 - >tr|L0ABB7|L0ABB7_CALLD AAA+ family ATPase OS=Caldisphaera lagunensis (strain DSM 15908 / JCM 11604 / IC-154) OX=1056495 GN=Calag_0588 PE=4 SV=1	non-specific	273521	76	384	2.72174e-68	228.638	TIGR01243	CDC48	N	cl36852
Q#25 - >tr|L0ABB7|L0ABB7_CALLD AAA+ family ATPase OS=Caldisphaera lagunensis (strain DSM 15908 / JCM 11604 / IC-154) OX=1056495 GN=Calag_0588 PE=4 SV=1	superfamily	273521	76	384	2.72174e-68	228.638	cl36852	CDC48 superfamily	N	 - 
Q#25 - >tr|L0ABB7|L0ABB7_CALLD AAA+ family ATPase OS=Caldisphaera lagunensis (strain DSM 15908 / JCM 11604 / IC-154) OX=1056495 GN=Calag_0588 PE=4 SV=1	specific	333757	150	284	3.67689e-45	151.585	pfam00004	AAA	 - 	cl29659
Q#25 - >tr|L0ABB7|L0ABB7_CALLD AAA+ family ATPase OS=Caldisphaera lagunensis (strain DSM 15908 / JCM 11604 / IC-154) OX=1056495 GN=Calag_0588 PE=4 SV=1	superfamily	356535	150	284	3.67689e-45	151.585	cl29659	AAA superfamily	 - 	 - 
Q#25 - >tr|L0ABB7|L0ABB7_CALLD AAA+ family ATPase OS=Caldisphaera lagunensis (strain DSM 15908 / JCM 11604 / IC-154) OX=1056495 GN=Calag_0588 PE=4 SV=1	specific	99707	119	284	3.95126e-24	96.8315	cd00009	AAA	 - 	cl21455
Q#25 - >tr|L0ABB7|L0ABB7_CALLD AAA+ family ATPase OS=Caldisphaera lagunensis (strain DSM 15908 / JCM 11604 / IC-154) OX=1056495 GN=Calag_0588 PE=4 SV=1	superfamily	354812	119	284	3.95126e-24	96.8315	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#25 - >tr|L0ABB7|L0ABB7_CALLD AAA+ family ATPase OS=Caldisphaera lagunensis (strain DSM 15908 / JCM 11604 / IC-154) OX=1056495 GN=Calag_0588 PE=4 SV=1	specific	214640	147	286	4.84032e-16	74.3321	smart00382	AAA	 - 	cl30760
Q#25 - >tr|L0ABB7|L0ABB7_CALLD AAA+ family ATPase OS=Caldisphaera lagunensis (strain DSM 15908 / JCM 11604 / IC-154) OX=1056495 GN=Calag_0588 PE=4 SV=1	superfamily	357636	147	286	4.84032e-16	74.3321	cl30760	AAA superfamily	 - 	 - 
Q#26 - >tr|D9Q220|D9Q220_ACIS3 AAA family ATPase OS=Acidilobus saccharovorans (strain DSM 16705 / JCM 18335 / VKM B-2471 / 345-15) OX=666510 GN=ASAC_0953 PE=4 SV=1	specific	223540	6	380	9.1288e-86	268.615	COG0464	SpoVK	N	cl33891
Q#26 - >tr|D9Q220|D9Q220_ACIS3 AAA family ATPase OS=Acidilobus saccharovorans (strain DSM 16705 / JCM 18335 / VKM B-2471 / 345-15) OX=666510 GN=ASAC_0953 PE=4 SV=1	superfamily	223540	6	380	9.1288e-86	268.615	cl33891	SpoVK superfamily	N	 - 
Q#26 - >tr|D9Q220|D9Q220_ACIS3 AAA family ATPase OS=Acidilobus saccharovorans (strain DSM 16705 / JCM 18335 / VKM B-2471 / 345-15) OX=666510 GN=ASAC_0953 PE=4 SV=1	non-specific	179699	110	361	1.05891e-65	213.541	PRK03992	PRK03992	N	cl32052
Q#26 - >tr|D9Q220|D9Q220_ACIS3 AAA family ATPase OS=Acidilobus saccharovorans (strain DSM 16705 / JCM 18335 / VKM B-2471 / 345-15) OX=666510 GN=ASAC_0953 PE=4 SV=1	superfamily	179699	110	361	1.05891e-65	213.541	cl32052	PRK03992 superfamily	N	 - 
Q#26 - >tr|D9Q220|D9Q220_ACIS3 AAA family ATPase OS=Acidilobus saccharovorans (strain DSM 16705 / JCM 18335 / VKM B-2471 / 345-15) OX=666510 GN=ASAC_0953 PE=4 SV=1	non-specific	273521	107	385	6.03147e-64	217.082	TIGR01243	CDC48	N	cl36852
Q#26 - >tr|D9Q220|D9Q220_ACIS3 AAA family ATPase OS=Acidilobus saccharovorans (strain DSM 16705 / JCM 18335 / VKM B-2471 / 345-15) OX=666510 GN=ASAC_0953 PE=4 SV=1	superfamily	273521	107	385	6.03147e-64	217.082	cl36852	CDC48 superfamily	N	 - 
Q#26 - >tr|D9Q220|D9Q220_ACIS3 AAA family ATPase OS=Acidilobus saccharovorans (strain DSM 16705 / JCM 18335 / VKM B-2471 / 345-15) OX=666510 GN=ASAC_0953 PE=4 SV=1	specific	333757	151	285	4.4649e-47	156.593	pfam00004	AAA	 - 	cl29659
Q#26 - >tr|D9Q220|D9Q220_ACIS3 AAA family ATPase OS=Acidilobus saccharovorans (strain DSM 16705 / JCM 18335 / VKM B-2471 / 345-15) OX=666510 GN=ASAC_0953 PE=4 SV=1	superfamily	356535	151	285	4.4649e-47	156.593	cl29659	AAA superfamily	 - 	 - 
Q#26 - >tr|D9Q220|D9Q220_ACIS3 AAA family ATPase OS=Acidilobus saccharovorans (strain DSM 16705 / JCM 18335 / VKM B-2471 / 345-15) OX=666510 GN=ASAC_0953 PE=4 SV=1	specific	99707	120	285	2.90291e-24	97.2167	cd00009	AAA	 - 	cl21455
Q#26 - >tr|D9Q220|D9Q220_ACIS3 AAA family ATPase OS=Acidilobus saccharovorans (strain DSM 16705 / JCM 18335 / VKM B-2471 / 345-15) OX=666510 GN=ASAC_0953 PE=4 SV=1	superfamily	354812	120	285	2.90291e-24	97.2167	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#26 - >tr|D9Q220|D9Q220_ACIS3 AAA family ATPase OS=Acidilobus saccharovorans (strain DSM 16705 / JCM 18335 / VKM B-2471 / 345-15) OX=666510 GN=ASAC_0953 PE=4 SV=1	specific	214640	148	287	1.28102e-16	75.8729	smart00382	AAA	 - 	cl30760
Q#26 - >tr|D9Q220|D9Q220_ACIS3 AAA family ATPase OS=Acidilobus saccharovorans (strain DSM 16705 / JCM 18335 / VKM B-2471 / 345-15) OX=666510 GN=ASAC_0953 PE=4 SV=1	superfamily	357636	148	287	1.28102e-16	75.8729	cl30760	AAA superfamily	 - 	 - 
Q#27 - >tr|A9A4K6|A9A4K6_NITMS AAA ATPase central domain protein OS=Nitrosopumilus maritimus (strain SCM1) OX=436308 GN=Nmar_1088 PE=4 SV=1	specific	223540	83	392	4.68243e-82	259.371	COG0464	SpoVK	N	cl33891
Q#27 - >tr|A9A4K6|A9A4K6_NITMS AAA ATPase central domain protein OS=Nitrosopumilus maritimus (strain SCM1) OX=436308 GN=Nmar_1088 PE=4 SV=1	superfamily	223540	83	392	4.68243e-82	259.371	cl33891	SpoVK superfamily	N	 - 
Q#27 - >tr|A9A4K6|A9A4K6_NITMS AAA ATPase central domain protein OS=Nitrosopumilus maritimus (strain SCM1) OX=436308 GN=Nmar_1088 PE=4 SV=1	non-specific	273521	79	397	3.97872e-61	209.763	TIGR01243	CDC48	N	cl36852
Q#27 - >tr|A9A4K6|A9A4K6_NITMS AAA ATPase central domain protein OS=Nitrosopumilus maritimus (strain SCM1) OX=436308 GN=Nmar_1088 PE=4 SV=1	superfamily	273521	79	397	3.97872e-61	209.763	cl36852	CDC48 superfamily	N	 - 
Q#27 - >tr|A9A4K6|A9A4K6_NITMS AAA ATPase central domain protein OS=Nitrosopumilus maritimus (strain SCM1) OX=436308 GN=Nmar_1088 PE=4 SV=1	non-specific	179699	111	334	1.48302e-54	184.651	PRK03992	PRK03992	N	cl32052
Q#27 - >tr|A9A4K6|A9A4K6_NITMS AAA ATPase central domain protein OS=Nitrosopumilus maritimus (strain SCM1) OX=436308 GN=Nmar_1088 PE=4 SV=1	superfamily	179699	111	334	1.48302e-54	184.651	cl32052	PRK03992 superfamily	N	 - 
Q#27 - >tr|A9A4K6|A9A4K6_NITMS AAA ATPase central domain protein OS=Nitrosopumilus maritimus (strain SCM1) OX=436308 GN=Nmar_1088 PE=4 SV=1	specific	333757	152	287	3.44764e-49	162.371	pfam00004	AAA	 - 	cl29659
Q#27 - >tr|A9A4K6|A9A4K6_NITMS AAA ATPase central domain protein OS=Nitrosopumilus maritimus (strain SCM1) OX=436308 GN=Nmar_1088 PE=4 SV=1	superfamily	356535	152	287	3.44764e-49	162.371	cl29659	AAA superfamily	 - 	 - 
Q#27 - >tr|A9A4K6|A9A4K6_NITMS AAA ATPase central domain protein OS=Nitrosopumilus maritimus (strain SCM1) OX=436308 GN=Nmar_1088 PE=4 SV=1	specific	99707	121	287	5.29829e-23	93.7499	cd00009	AAA	 - 	cl21455
Q#27 - >tr|A9A4K6|A9A4K6_NITMS AAA ATPase central domain protein OS=Nitrosopumilus maritimus (strain SCM1) OX=436308 GN=Nmar_1088 PE=4 SV=1	superfamily	354812	121	287	5.29829e-23	93.7499	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#27 - >tr|A9A4K6|A9A4K6_NITMS AAA ATPase central domain protein OS=Nitrosopumilus maritimus (strain SCM1) OX=436308 GN=Nmar_1088 PE=4 SV=1	specific	214640	149	289	1.37498e-13	67.3985	smart00382	AAA	 - 	cl30760
Q#27 - >tr|A9A4K6|A9A4K6_NITMS AAA ATPase central domain protein OS=Nitrosopumilus maritimus (strain SCM1) OX=436308 GN=Nmar_1088 PE=4 SV=1	superfamily	357636	149	289	1.37498e-13	67.3985	cl30760	AAA superfamily	 - 	 - 
Q#27 - >tr|A9A4K6|A9A4K6_NITMS AAA ATPase central domain protein OS=Nitrosopumilus maritimus (strain SCM1) OX=436308 GN=Nmar_1088 PE=4 SV=1	non-specific	239121	7	72	1.01923e-11	60.0153	cd02656	MIT	 - 	cl00299
Q#27 - >tr|A9A4K6|A9A4K6_NITMS AAA ATPase central domain protein OS=Nitrosopumilus maritimus (strain SCM1) OX=436308 GN=Nmar_1088 PE=4 SV=1	superfamily	351009	7	72	1.01923e-11	60.0153	cl00299	MIT superfamily	 - 	 - 
Q#27 - >tr|A9A4K6|A9A4K6_NITMS AAA ATPase central domain protein OS=Nitrosopumilus maritimus (strain SCM1) OX=436308 GN=Nmar_1088 PE=4 SV=1	non-specific	197854	12	76	6.50017e-08	49.229	smart00745	MIT	 - 	cl00299
Q#27 - >tr|A9A4K6|A9A4K6_NITMS AAA ATPase central domain protein OS=Nitrosopumilus maritimus (strain SCM1) OX=436308 GN=Nmar_1088 PE=4 SV=1	specific	335666	11	74	1.3562e-05	42.1214	pfam04212	MIT	 - 	cl00299
Q#28 - >tr|F3KJW3|F3KJW3_9ARCH ATPase central domain-containing protein OS=Candidatus Nitrosarchaeum limnium SFB1 OX=886738 GN=Nlim_0772 PE=4 SV=1	specific	223540	71	386	3.35729e-84	265.149	COG0464	SpoVK	N	cl33891
Q#28 - >tr|F3KJW3|F3KJW3_9ARCH ATPase central domain-containing protein OS=Candidatus Nitrosarchaeum limnium SFB1 OX=886738 GN=Nlim_0772 PE=4 SV=1	superfamily	223540	71	386	3.35729e-84	265.149	cl33891	SpoVK superfamily	N	 - 
Q#28 - >tr|F3KJW3|F3KJW3_9ARCH ATPase central domain-containing protein OS=Candidatus Nitrosarchaeum limnium SFB1 OX=886738 GN=Nlim_0772 PE=4 SV=1	non-specific	273521	108	397	1.92494e-61	210.534	TIGR01243	CDC48	N	cl36852
Q#28 - >tr|F3KJW3|F3KJW3_9ARCH ATPase central domain-containing protein OS=Candidatus Nitrosarchaeum limnium SFB1 OX=886738 GN=Nlim_0772 PE=4 SV=1	superfamily	273521	108	397	1.92494e-61	210.534	cl36852	CDC48 superfamily	N	 - 
Q#28 - >tr|F3KJW3|F3KJW3_9ARCH ATPase central domain-containing protein OS=Candidatus Nitrosarchaeum limnium SFB1 OX=886738 GN=Nlim_0772 PE=4 SV=1	non-specific	179699	100	341	8.27118e-56	188.117	PRK03992	PRK03992	N	cl32052
Q#28 - >tr|F3KJW3|F3KJW3_9ARCH ATPase central domain-containing protein OS=Candidatus Nitrosarchaeum limnium SFB1 OX=886738 GN=Nlim_0772 PE=4 SV=1	superfamily	179699	100	341	8.27118e-56	188.117	cl32052	PRK03992 superfamily	N	 - 
Q#28 - >tr|F3KJW3|F3KJW3_9ARCH ATPase central domain-containing protein OS=Candidatus Nitrosarchaeum limnium SFB1 OX=886738 GN=Nlim_0772 PE=4 SV=1	specific	333757	152	287	1.05223e-49	163.912	pfam00004	AAA	 - 	cl29659
Q#28 - >tr|F3KJW3|F3KJW3_9ARCH ATPase central domain-containing protein OS=Candidatus Nitrosarchaeum limnium SFB1 OX=886738 GN=Nlim_0772 PE=4 SV=1	superfamily	356535	152	287	1.05223e-49	163.912	cl29659	AAA superfamily	 - 	 - 
Q#28 - >tr|F3KJW3|F3KJW3_9ARCH ATPase central domain-containing protein OS=Candidatus Nitrosarchaeum limnium SFB1 OX=886738 GN=Nlim_0772 PE=4 SV=1	specific	99707	121	287	6.04286e-24	96.4463	cd00009	AAA	 - 	cl21455
Q#28 - >tr|F3KJW3|F3KJW3_9ARCH ATPase central domain-containing protein OS=Candidatus Nitrosarchaeum limnium SFB1 OX=886738 GN=Nlim_0772 PE=4 SV=1	superfamily	354812	121	287	6.04286e-24	96.4463	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#28 - >tr|F3KJW3|F3KJW3_9ARCH ATPase central domain-containing protein OS=Candidatus Nitrosarchaeum limnium SFB1 OX=886738 GN=Nlim_0772 PE=4 SV=1	specific	214640	149	289	1.33641e-14	70.4801	smart00382	AAA	 - 	cl30760
Q#28 - >tr|F3KJW3|F3KJW3_9ARCH ATPase central domain-containing protein OS=Candidatus Nitrosarchaeum limnium SFB1 OX=886738 GN=Nlim_0772 PE=4 SV=1	superfamily	357636	149	289	1.33641e-14	70.4801	cl30760	AAA superfamily	 - 	 - 
Q#28 - >tr|F3KJW3|F3KJW3_9ARCH ATPase central domain-containing protein OS=Candidatus Nitrosarchaeum limnium SFB1 OX=886738 GN=Nlim_0772 PE=4 SV=1	non-specific	239145	8	74	1.49718e-10	56.7682	cd02682	MIT_AAA_Arch	 - 	cl00299
Q#28 - >tr|F3KJW3|F3KJW3_9ARCH ATPase central domain-containing protein OS=Candidatus Nitrosarchaeum limnium SFB1 OX=886738 GN=Nlim_0772 PE=4 SV=1	superfamily	351009	8	74	1.49718e-10	56.7682	cl00299	MIT superfamily	 - 	 - 
Q#28 - >tr|F3KJW3|F3KJW3_9ARCH ATPase central domain-containing protein OS=Candidatus Nitrosarchaeum limnium SFB1 OX=886738 GN=Nlim_0772 PE=4 SV=1	non-specific	197854	11	75	5.98687e-06	43.8362	smart00745	MIT	 - 	cl00299
Q#29 - >tr|K0IM19|K0IM19_NITGG AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 OS=Nitrososphaera gargensis (strain Ga9.2) OX=1237085 GN=Ngar_c05660 PE=4 SV=1	specific	223540	122	402	4.63039e-69	226.243	COG0464	SpoVK	N	cl33891
Q#29 - >tr|K0IM19|K0IM19_NITGG AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 OS=Nitrososphaera gargensis (strain Ga9.2) OX=1237085 GN=Ngar_c05660 PE=4 SV=1	superfamily	223540	122	402	4.63039e-69	226.243	cl33891	SpoVK superfamily	N	 - 
Q#29 - >tr|K0IM19|K0IM19_NITGG AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 OS=Nitrososphaera gargensis (strain Ga9.2) OX=1237085 GN=Ngar_c05660 PE=4 SV=1	non-specific	273521	129	413	4.23e-57	199.363	TIGR01243	CDC48	N	cl36852
Q#29 - >tr|K0IM19|K0IM19_NITGG AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 OS=Nitrososphaera gargensis (strain Ga9.2) OX=1237085 GN=Ngar_c05660 PE=4 SV=1	superfamily	273521	129	413	4.23e-57	199.363	cl36852	CDC48 superfamily	N	 - 
Q#29 - >tr|K0IM19|K0IM19_NITGG AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 OS=Nitrososphaera gargensis (strain Ga9.2) OX=1237085 GN=Ngar_c05660 PE=4 SV=1	non-specific	179699	118	392	3.20821e-46	163.079	PRK03992	PRK03992	N	cl32052
Q#29 - >tr|K0IM19|K0IM19_NITGG AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 OS=Nitrososphaera gargensis (strain Ga9.2) OX=1237085 GN=Ngar_c05660 PE=4 SV=1	superfamily	179699	118	392	3.20821e-46	163.079	cl32052	PRK03992 superfamily	N	 - 
